Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
332.3012977,C042,205.1247886,-7.427220541,11/8/2023,3:46:06 AM,11/15/2023,12:08:02 PM,Bilaspur,Diwali,-7.396680931,321.5711999
332.6457711,C056,205.3275441,-7.439348711,11/4/2023,11:31:33 AM,11/13/2023,6:40:13 PM,Kota,Diwali,-7.411668928,320.6182723
332.9902446,C069,205.5302996,-7.451476881,8/26/2023,2:52:39 AM,8/30/2023,1:26:45 PM,Pune,Raksha Bandhan,-7.426656925,319.6653446
333.334718,C071,205.733055,-7.463605052,10/1/2023,10:58:15 PM,10/5/2023,5:36:46 AM,Tirupati,Anniversary,-7.441644922,318.7124169
333.6791915,C037,205.9358105,-7.475733222,9/28/2023,4:21:09 AM,10/3/2023,11:44:33 AM,Vijayanagaram,Anniversary,-7.456632919,317.7594893
334.0236649,C072,206.1385659,-7.487861392,12/10/2023,10:46:15 AM,12/11/2023,12:20:29 AM,Moradabad,Anniversary,-7.471620916,316.8065616
334.3681383,C044,206.3413214,-7.499989563,1/13/2023,9:23:33 AM,1/15/2023,1:36:58 PM,Bulandshahr,Anniversary,-7.486608913,315.8536339
334.7126118,C072,206.5440768,-7.512117733,3/7/2023,7:59:48 AM,3/8/2023,3:04:34 AM,Vijayanagaram,Holi,-7.501596911,314.9007063
335.0570852,C096,206.7468323,-7.524245903,2/10/2023,11:01:04 AM,2/15/2023,9:19:36 PM,Katni,Valentine's Day,-7.516584908,313.9477786
335.4015586,C011,206.9495877,-7.536374074,2/11/2023,2:36:57 PM,2/14/2023,1:34:16 AM,Madurai,Valentine's Day,-7.531572905,312.9948509
335.7460321,C090,207.1523432,-7.548502244,2/9/2023,11:20:52 AM,2/12/2023,11:36:26 AM,Bathinda,Birthday,-7.546560902,312.0419233
336.0905055,C059,207.3550986,-7.560630414,4/18/2023,3:21:11 AM,4/23/2023,8:02:45 AM,Guna,All Occasions,-7.561548899,311.0889956
336.434979,C018,207.5578541,-7.572758585,7/25/2023,5:10:42 AM,8/3/2023,7:57:35 AM,Durg,All Occasions,-7.576536896,310.1360679
336.7794524,C088,207.7606095,-7.584886755,5/5/2023,3:25:25 AM,5/10/2023,7:55:04 AM,Guwahati,All Occasions,-7.591524893,309.1831402
337.1239258,C056,207.963365,-7.597014925,6/25/2023,6:22:38 AM,6/26/2023,3:40:04 PM,Munger,All Occasions,-7.60651289,308.2302126
337.4683993,C091,208.1661204,-7.609143096,7/21/2023,10:46:57 AM,7/24/2023,2:28:42 PM,Panipat,Anniversary,-7.621500887,307.2772849
337.8128727,C059,208.3688759,-7.621271266,4/13/2023,9:55:01 AM,4/23/2023,2:30:59 PM,Ratlam,Anniversary,-7.636488884,306.3243572
338.1573461,C015,208.5716314,-7.633399436,6/12/2023,2:48:39 AM,6/15/2023,10:05:41 PM,Chittoor,Anniversary,-7.651476881,305.3714296
338.5018196,C050,208.7743868,-7.645527607,8/25/2023,10:43:58 PM,8/31/2023,9:31:14 PM,Ahmedabad,Raksha Bandhan,-7.666464878,304.4185019
338.846293,C080,208.9771423,-7.657655777,2/26/2023,12:08:38 AM,3/7/2023,5:18:28 PM,Faridabad,Holi,-7.681452875,303.4655742
339.1907664,C090,209.1798977,-7.669783947,2/26/2023,8:00:15 AM,3/6/2023,12:27:32 PM,Ahmedabad,Holi,-7.696440873,302.5126466
339.5352399,C017,209.3826532,-7.681912118,2/26/2023,9:00:44 PM,2/27/2023,6:25:58 AM,Munger,Holi,-7.71142887,301.5597189
339.8797133,C029,209.5854086,-7.694040288,3/4/2023,10:28:53 AM,3/14/2023,8:14:49 AM,New Delhi,Holi,-7.726416867,300.6067912
340.2241868,C077,209.7881641,-7.706168458,1/6/2023,2:51:30 AM,1/15/2023,8:26:18 AM,Amravati,Birthday,-7.741404864,299.6538635
340.5686602,C067,209.9909195,-7.718296629,11/11/2023,12:30:28 PM,11/14/2023,12:24:51 PM,Indore,Diwali,-7.756392861,298.7009359
340.9131336,C066,210.193675,-7.730424799,11/2/2023,2:15:10 PM,11/5/2023,4:29:54 AM,Raiganj,Diwali,-7.771380858,297.7480082
341.2576071,C047,210.3964304,-7.742552969,6/8/2023,7:19:50 PM,6/10/2023,2:29:42 PM,Saharsa,Anniversary,-7.786368855,296.7950805
341.6020805,C033,210.5991859,-7.75468114,9/1/2023,1:02:28 PM,9/11/2023,6:33:52 AM,Berhampur,Anniversary,-7.801356852,295.8421529
Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
341.9465539,C037,210.8019413,-7.76680931,2/24/2023,11:48:13 PM,3/5/2023,7:27:10 AM,Bardhaman,Anniversary,-7.816344849,294.8892252
342.2910274,C029,211.0046968,-7.77893748,7/14/2023,7:12:03 PM,7/19/2023,5:39:00 PM,Bilaspur,Anniversary,-7.831332846,293.9362975
342.6355008,C019,211.2074522,-7.791065651,11/7/2023,11:30:18 PM,11/13/2023,7:16:17 AM,Jaipur,Diwali,-7.846320843,292.9833699
342.9799743,C014,211.4102077,-7.803193821,11/9/2023,6:56:33 AM,11/16/2023,10:19:22 AM,Jamalpur,Diwali,-7.86130884,292.0304422
343.3244477,C012,211.6129632,-7.815321991,7/10/2023,4:44:29 AM,7/19/2023,6:33:23 AM,Guwahati,Birthday,-7.876296837,291.0775145
343.6689211,C006,211.8157186,-7.827450162,7/17/2023,9:57:56 PM,7/27/2023,10:48:09 AM,Bhavnagar,Birthday,-7.891284835,290.1245869
344.0133946,C078,212.0184741,-7.839578332,2/11/2023,7:44:48 PM,2/18/2023,11:08:52 AM,Rajkot,Valentine's Day,-7.906272832,289.1716592
344.357868,C095,212.2212295,-7.851706502,2/8/2023,12:11:48 PM,2/13/2023,6:51:59 PM,Danapur,Valentine's Day,-7.921260829,288.2187315
344.7023414,C040,212.423985,-7.863834673,2/8/2023,8:01:07 AM,2/13/2023,7:42:58 AM,Kottayam,All Occasions,-7.936248826,287.2658038
345.0468149,C023,212.6267404,-7.875962843,12/13/2023,6:46:45 AM,12/15/2023,1:03:56 PM,Darbhanga,All Occasions,-7.951236823,286.3128762
345.3912883,C040,212.8294959,-7.888091013,8/20/2023,10:11:35 PM,8/26/2023,7:06:46 PM,Sirsa,Raksha Bandhan,-7.96622482,285.3599485
345.7357618,C040,213.0322513,-7.900219184,3/6/2023,5:03:06 AM,3/12/2023,6:06:11 AM,Amroha,Holi,-7.981212817,284.4070208
346.0802352,C074,213.2350068,-7.912347354,3/2/2023,3:30:51 PM,3/6/2023,11:51:40 PM,Jorhat,Holi,-7.996200814,283.4540932
346.4247086,C009,213.4377622,-7.924475524,5/8/2023,1:45:13 AM,5/13/2023,10:07:17 AM,Nanded,Birthday,-8.011188811,282.5011655
346.7691821,C029,213.6405177,-7.936603695,2/28/2023,1:13:22 PM,3/3/2023,11:35:49 PM,Nandyal,Holi,-8.026176808,281.5482378
347.1136555,C065,213.8432731,-7.948731865,3/4/2023,3:36:41 PM,3/5/2023,3:54:10 PM,Pudukkottai,Holi,-8.041164805,280.5953102
347.4581289,C055,214.0460286,-7.960860035,3/2/2023,4:10:26 PM,3/5/2023,3:00:40 PM,Asansol,Holi,-8.056152802,279.6423825
347.8026024,C013,214.2487841,-7.972988206,2/26/2023,1:04:28 PM,2/28/2023,6:00:20 AM,Jaipur,Holi,-8.071140799,278.6894548
348.1470758,C097,214.4515395,-7.985116376,11/8/2023,7:20:02 PM,11/14/2023,8:44:45 AM,Morena,Diwali,-8.086128797,277.7365272
348.4915492,C054,214.654295,-7.997244546,11/9/2023,1:05:28 AM,11/14/2023,9:49:47 AM,Tenali,Diwali,-8.101116794,276.7835995
348.8360227,C054,214.8570504,-8.009372717,11/2/2023,7:25:58 PM,11/4/2023,1:28:42 PM,Vellore,Diwali,-8.116104791,275.8306718
349.1804961,C020,215.0598059,-8.021500887,11/11/2023,5:44:30 PM,11/18/2023,1:49:52 PM,Nangloi Jat,Diwali,-8.131092788,274.8777441
349.5249696,C047,215.2625613,-8.033629058,4/15/2023,1:37:27 AM,4/25/2023,2:13:27 AM,Amroha,Anniversary,-8.146080785,273.9248165
349.869443,C044,215.4653168,-8.045757228,8/20/2023,11:39:51 PM,8/29/2023,11:59:54 PM,Rajkot,Raksha Bandhan,-8.161068782,272.9718888
350.2139164,C063,215.6680722,-8.057885398,8/22/2023,11:16:28 AM,8/30/2023,7:59:12 AM,Raipur,Raksha Bandhan,-8.176056779,272.0189611
350.5583899,C023,215.8708277,-8.070013569,8/29/2023,7:55:22 PM,9/7/2023,4:22:02 AM,Hospet,Raksha Bandhan,-8.191044776,271.0660335
350.9028633,C045,216.0735831,-8.082141739,8/20/2023,8:25:45 AM,8/27/2023,5:59:31 AM,Kozhikode,Raksha Bandhan,-8.206032773,270.1131058
351.2473367,C013,216.2763386,-8.094269909,8/20/2023,4:32:06 PM,8/28/2023,1:31:32 PM,Karnal,Raksha Bandhan,-8.22102077,269.1601781
351.5918102,C099,216.479094,-8.10639808,2/26/2023,12:17:26 AM,3/8/2023,8:47:43 PM,Ambala,Anniversary,-8.236008767,268.2072505
351.9362836,C064,216.6818495,-8.11852625,9/22/2023,1:06:22 AM,10/1/2023,2:29:16 PM,Kollam,Birthday,-8.250996764,267.2543228
352.2807571,C036,216.8846049,-8.13065442,3/15/2023,9:23:49 AM,3/19/2023,4:46:40 PM,Agartala,Birthday,-8.265984762,266.3013951
352.6252305,C047,217.0873604,-8.142782591,7/6/2023,5:28:21 PM,7/14/2023,9:11:01 PM,Thrissur,Birthday,-8.280972759,265.3484675
352.9697039,C065,217.2901159,-8.154910761,3/2/2023,8:14:55 PM,3/3/2023,11:19:47 PM,Belgaum,Holi,-8.295960756,264.3955398
353.3141774,C097,217.4928713,-8.167038931,7/12/2023,8:28:56 AM,7/20/2023,11:34:57 PM,Karnal,Birthday,-8.310948753,263.4426121
353.6586508,C041,217.6956268,-8.179167102,5/5/2023,5:28:33 AM,5/6/2023,12:12:24 PM,Ludhiana,Anniversary,-8.32593675,262.4896844
354.0031242,C091,217.8983822,-8.191295272,9/2/2023,7:21:41 PM,9/8/2023,9:30:02 AM,Hyderabad,Anniversary,-8.340924747,261.5367568
354.3475977,C024,218.1011377,-8.203423442,2/24/2023,4:47:16 PM,3/4/2023,2:27:37 AM,Gandhidham,Anniversary,-8.355912744,260.5838291
354.6920711,C013,218.3038931,-8.215551613,2/16/2023,3:06:11 PM,2/20/2023,10:14:21 PM,Khammam,Anniversary,-8.370900741,259.6309014
355.0365445,C042,218.5066486,-8.227679783,11/8/2023,3:46:06 AM,11/15/2023,12:08:02 PM,Bilaspur,Diwali,-8.385888738,258.6779738
355.381018,C056,218.709404,-8.239807953,11/4/2023,11:31:33 AM,11/13/2023,6:40:13 PM,Kota,Diwali,-8.400876735,257.7250461
355.7254914,C069,218.9121595,-8.251936124,8/26/2023,2:52:39 AM,8/30/2023,1:26:45 PM,Pune,Raksha Bandhan,-8.415864732,256.7721184
356.0699649,C071,219.1149149,-8.264064294,10/1/2023,10:58:15 PM,10/5/2023,5:36:46 AM,Tirupati,Anniversary,-8.430852729,255.8191908
356.4144383,C037,219.3176704,-8.276192464,9/28/2023,4:21:09 AM,10/3/2023,11:44:33 AM,Vijayanagaram,Anniversary,-8.445840726,254.8662631
356.7589117,C072,219.5204258,-8.288320635,12/10/2023,10:46:15 AM,12/11/2023,12:20:29 AM,Moradabad,Anniversary,-8.460828724,253.9133354
357.1033852,C044,219.7231813,-8.300448805,1/13/2023,9:23:33 AM,1/15/2023,1:36:58 PM,Bulandshahr,Anniversary,-8.475816721,252.9604078
357.4478586,C072,219.9259367,-8.312576975,3/7/2023,7:59:48 AM,3/8/2023,3:04:34 AM,Vijayanagaram,Holi,-8.490804718,252.0074801
357.792332,C096,220.1286922,-8.324705146,2/10/2023,11:01:04 AM,2/15/2023,9:19:36 PM,Katni,Valentine's Day,-8.505792715,251.0545524
358.1368055,C011,220.3314477,-8.336833316,2/11/2023,2:36:57 PM,2/14/2023,1:34:16 AM,Madurai,Valentine's Day,-8.520780712,250.1016247
358.4812789,C090,220.5342031,-8.348961486,2/9/2023,11:20:52 AM,2/12/2023,11:36:26 AM,Bathinda,Birthday,-8.535768709,249.1486971
358.8257524,C059,220.7369586,-8.361089657,4/18/2023,3:21:11 AM,4/23/2023,8:02:45 AM,Guna,All Occasions,-8.550756706,248.1957694
359.1702258,C018,220.939714,-8.373217827,7/25/2023,5:10:42 AM,8/3/2023,7:57:35 AM,Durg,All Occasions,-8.565744703,247.2428417
359.5146992,C088,221.1424695,-8.385345997,5/5/2023,3:25:25 AM,5/10/2023,7:55:04 AM,Guwahati,All Occasions,-8.5807327,246.2899141
359.8591727,C056,221.3452249,-8.397474168,6/25/2023,6:22:38 AM,6/26/2023,3:40:04 PM,Munger,All Occasions,-8.595720697,245.3369864
360.2036461,C091,221.5479804,-8.409602338,7/21/2023,10:46:57 AM,7/24/2023,2:28:42 PM,Panipat,Anniversary,-8.610708694,244.3840587
360.5481195,C059,221.7507358,-8.421730508,4/13/2023,9:55:01 AM,4/23/2023,2:30:59 PM,Ratlam,Anniversary,-8.625696691,243.4311311
360.892593,C015,221.9534913,-8.433858679,6/12/2023,2:48:39 AM,6/15/2023,10:05:41 PM,Chittoor,Anniversary,-8.640684688,242.4782034
361.2370664,C050,222.1562467,-8.445986849,8/25/2023,10:43:58 PM,8/31/2023,9:31:14 PM,Ahmedabad,Raksha Bandhan,-8.655672686,241.5252757
361.5815399,C080,222.3590022,-8.458115019,2/26/2023,12:08:38 AM,3/7/2023,5:18:28 PM,Faridabad,Holi,-8.670660683,240.572348
361.9260133,C090,222.5617576,-8.47024319,2/26/2023,8:00:15 AM,3/6/2023,12:27:32 PM,Ahmedabad,Holi,-8.68564868,239.6194204
362.2704867,C017,222.7645131,-8.48237136,2/26/2023,9:00:44 PM,2/27/2023,6:25:58 AM,Munger,Holi,-8.700636677,238.6664927
362.6149602,C029,222.9672686,-8.49449953,3/4/2023,10:28:53 AM,3/14/2023,8:14:49 AM,New Delhi,Holi,-8.715624674,237.713565
362.9594336,C077,223.170024,-8.506627701,1/6/2023,2:51:30 AM,1/15/2023,8:26:18 AM,Amravati,Birthday,-8.730612671,236.7606374
